x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33,class_label
0.0,0.0,0.0,0.9996627569198608,-0.009670138359069824,-0.018221043050289154,0.023438498377799988,0.9994012117385864,-0.011571168899536133,-0.018930189311504364,0.023295864462852478,0.9992282390594482,-0.013606548309326172,-0.01976441591978073,0.02319437265396118,0.9994365572929382,-0.011117398738861084,-0.017324797809123993,-0.04106874018907547,0.9994680285453796,-0.013806164264678955,-0.01716317981481552,-0.04104798287153244,0.9994195699691772,-0.01670902967453003,-0.01696973294019699,-0.04118875414133072,0.9994034767150879,-0.03776955604553223,-0.014407716691493988,0.14497975632548332,0.9980504512786865,-0.04374992847442627,-0.00923561304807663,-0.14795590192079544,0.9996598958969116,-0.007500648498535156,0.017675019800662994,0.05251789093017578,0.999213695526123,-0.010350644588470459,0.017595894634723663,-0.032435379922389984,0.9995352029800415,-0.10232758522033691,0.08449069410562515,0.36841049045324326,0.999790608882904,-0.059863924980163574,0.07781106978654861,-0.3021474555134773,0.9999756813049316,-0.09498363733291626,0.23159769922494888,0.48512163013219833,0.016943244263529778,-0.09033167362213135,0.22831080108880997,-0.35920263081789017,0.9359778761863708,-0.06917494535446167,0.32489896565675735,0.4861313924193382,0.10008693486452103,-0.08944976329803467,0.372190423309803,-0.3335513547062874,0.9215162992477417,-0.06596362590789795,0.36070919781923294,0.5075880810618401,0.13440635800361633,-0.10076195001602173,0.4077723100781441,-0.39801985770463943,0.9012874960899353,-0.0591011643409729,0.3585544303059578,0.44480379670858383,0.1360929310321808,-0.08192551136016846,0.40951336175203323,-0.3847314789891243,0.8868226408958435,-0.061637818813323975,0.34728506952524185,0.45856641978025436,0.1300276666879654,-0.0791659951210022,0.3965780809521675,-0.32722071558237076,0.824816107749939,-0.08770155906677246,0.3392503634095192,0.3264893367886543,0.9999741315841675,-0.11780714988708496,0.33547405153512955,-0.09424448758363724,0.9998923540115356,-0.022410690784454346,0.5295482948422432,0.27635396271944046,0.7539085149765015,-0.14847087860107422,0.5292592123150826,-0.2843988314270973,0.9962204098701477,-0.030964553356170654,0.7167681530117989,0.4103664681315422,0.9780951738357544,-0.3569142818450928,0.514649398624897,0.014702089130878448,0.9920360445976257,-0.04936063289642334,0.7457257583737373,0.4167140945792198,0.9745399355888367,-0.380337119102478,0.4856596067547798,0.04725177586078644,0.9686047434806824,0.0497097373008728,0.7572715952992439,0.3536301329731941,0.9747134447097778,-0.42834043502807617,0.5824986770749092,0.0327327623963356,0.9878115057945251,SQUAT
0.0,0.0,0.0,0.9996309280395508,-0.008152484893798828,-0.019503869116306305,0.027009885758161545,0.9993776082992554,-0.009631097316741943,-0.02016378939151764,0.026809658855199814,0.9992019534111023,-0.01115494966506958,-0.02084282785654068,0.02668914943933487,0.9994260668754578,-0.009442687034606934,-0.018608197569847107,-0.0360976979136467,0.9994494318962097,-0.011903822422027588,-0.01847587525844574,-0.036084599792957306,0.9994037747383118,-0.014637470245361328,-0.01825537532567978,-0.03623371571302414,0.9993975162506104,-0.033273160457611084,-0.016407296061515808,0.16929729282855988,0.9981048703193665,-0.03944486379623413,-0.011640287935733795,-0.1107538715004921,0.9996381998062134,-0.00658869743347168,0.016168005764484406,0.06064282916486263,0.9991864562034607,-0.008864045143127441,0.016663752496242523,-0.02083556354045868,0.9995101094245911,-0.10027271509170532,0.0813070759177208,0.3983916714787483,0.9997764825820923,-0.055501699447631836,0.07479085773229599,-0.24342261999845505,0.9999693036079407,-0.07564783096313477,0.21010515838861465,0.513161726295948,0.018275713548064232,-0.08375084400177002,0.2249414399266243,-0.3022437021136284,0.9318947196006775,-0.04986828565597534,0.2909190431237221,0.46095583587884903,0.1006155014038086,-0.07988196611404419,0.3488813117146492,-0.2943381294608116,0.9106135964393616,-0.04641050100326538,0.3177999034523964,0.47405872493982315,0.13369089365005493,-0.09512060880661011,0.372711606323719,-0.34876926988363266,0.8890039324760437,-0.038609981536865234,0.3122403100132942,0.4208628311753273,0.13534662127494812,-0.07844310998916626,0.3748815432190895,-0.341126911342144,0.8740530014038086,-0.04075908660888672,0.3027605190873146,0.4358445778489113,0.12871778011322021,-0.07232332229614258,0.36873287707567215,-0.2897776588797569,0.809961199760437,-0.09628647565841675,0.3362620547413826,0.28019487112760544,0.9998939633369446,-0.10814321041107178,0.33226747065782547,-0.1224113330245018,0.9997527599334717,-0.008286476135253906,0.5114133432507515,0.14901035279035568,0.7387409210205078,-0.0592571496963501,0.5287658646702766,-0.2603948637843132,0.9935341477394104,-0.03380560874938965,0.6812599375844002,0.1968568041920662,0.9640210270881653,-0.18522164225578308,0.6547361090779305,-0.1783256158232689,0.9904906749725342,-0.0890776515007019,0.6740735247731209,0.1928575187921524,0.9633325338363647,-0.22002875804901123,0.6643196418881416,-0.17738573998212814,0.9671805500984192,-0.009659171104431152,0.6941592171788216,0.09086762648075819,0.9641245007514954,-0.15598273277282715,0.7226166799664497,-0.2986214682459831,0.9862712025642395,SQUAT
0.0,0.0,0.0,0.9996486902236938,-0.007485926151275635,-0.02011924237012863,0.029009317979216576,0.9994206428527832,-0.00872492790222168,-0.020690225064754486,0.028807610273361206,0.9992557764053345,-0.009993493556976318,-0.02118711918592453,0.02863910421729088,0.9994632601737976,-0.009243011474609375,-0.019355066120624542,-0.03755819797515869,0.999487042427063,-0.011913895606994629,-0.019272014498710632,-0.03752811998128891,0.9994443655014038,-0.014937877655029297,-0.019025452435016632,-0.03759874403476715,0.9994387030601501,-0.031600236892700195,-0.01769384741783142,0.17611373960971832,0.9982428550720215,-0.03949868679046631,-0.01337740570306778,-0.12372909486293793,0.9996659159660339,-0.006119489669799805,0.015174172818660736,0.06153329147491604,0.9992238879203796,-0.008749902248382568,0.015701383352279663,-0.025511570274829865,0.9995307326316833,-0.09668606519699097,0.08401955664157867,0.41575096547603607,0.9997827410697937,-0.05776703357696533,0.07399314641952515,-0.28786177933216095,0.9999671578407288,-0.06954622268676758,0.20842479169368744,0.5462536662817001,0.01951940357685089,-0.09045809507369995,0.22520174086093903,-0.3399977535009384,0.9305531978607178,-0.049121081829071045,0.27038122713565826,0.5339327901601791,0.10674426704645157,-0.07655251026153564,0.34028689563274384,-0.2902752310037613,0.9001830816268921,-0.04604756832122803,0.2934461086988449,0.5609479993581772,0.1405968964099884,-0.08845025300979614,0.363759383559227,-0.3448796719312668,0.8759198188781738,-0.038371503353118896,0.2821449786424637,0.5042407065629959,0.14185552299022675,-0.0708845853805542,0.36525438725948334,-0.32814057171344757,0.8596855998039246,-0.04103446006774902,0.2742455154657364,0.5098156481981277,0.13420161604881287,-0.0684276819229126,0.35511820018291473,-0.28096432983875275,0.7940344214439392,-0.09246563911437988,0.35186274349689484,0.2778501808643341,0.9998963475227356,-0.11183571815490723,0.3538237065076828,-0.15761378407478333,0.9997367262840271,0.022914767265319824,0.5106837898492813,0.2064143568277359,0.7460329532623291,-0.08719813823699951,0.5613344460725784,-0.3280962258577347,0.9939166307449341,-0.023678302764892578,0.6820216327905655,0.2527149170637131,0.9646978378295898,-0.2968975603580475,0.5489323884248734,-0.12356226146221161,0.9900368452072144,-0.05713433027267456,0.7045864015817642,0.25094911456108093,0.964370608329773,-0.3033314049243927,0.5353203564882278,-0.10748752951622009,0.9673301577568054,0.040981829166412354,0.7073640376329422,0.19038079679012299,0.9641585946083069,-0.34888696670532227,0.6076265126466751,-0.08507594466209412,0.9850044846534729,SQUAT
0.0,0.0,0.0,0.9996752142906189,-0.007636725902557373,-0.020054399967193604,0.02780267968773842,0.9994699954986572,-0.008936405181884766,-0.02039950340986252,0.02763734757900238,0.9993189573287964,-0.010250508785247803,-0.02054598182439804,0.02753966674208641,0.9995102882385254,-0.009299099445343018,-0.01953979581594467,-0.03895074874162674,0.9995335936546326,-0.011947214603424072,-0.019442208111286163,-0.03891179710626602,0.9994943737983704,-0.014946699142456055,-0.019049301743507385,-0.03900761157274246,0.9994902610778809,-0.03224688768386841,-0.016478747129440308,0.17276723682880402,0.998409628868103,-0.0401611328125,-0.013347379863262177,-0.12514542043209076,0.9996951222419739,-0.006473720073699951,0.01508697122335434,0.060091398656368256,0.9992915391921997,-0.009013235569000244,0.0152992382645607,-0.028271779417991638,0.9995712637901306,-0.08628427982330322,0.10480149835348129,0.4021679311990738,0.9997747540473938,-0.07920151948928833,0.10674554854631424,-0.2878653556108475,0.9999613165855408,-0.07162070274353027,0.2221957966685295,0.519651934504509,0.020604930818080902,-0.09471285343170166,0.24584092944860458,-0.40504853427410126,0.9234511852264404,-0.04835134744644165,0.29818858951330185,0.4644237607717514,0.10467243939638138,-0.07732218503952026,0.33746930211782455,-0.41733525693416595,0.8784276843070984,-0.04284858703613281,0.32311805337667465,0.4604171961545944,0.13772578537464142,-0.08764475584030151,0.3646276518702507,-0.4781819134950638,0.8557658791542053,-0.03897714614868164,0.3057142421603203,0.4219532459974289,0.13951212167739868,-0.07082235813140869,0.3607056364417076,-0.47006072103977203,0.8393977284431458,-0.041736483573913574,0.2978995367884636,0.44310756027698517,0.1326330006122589,-0.06945186853408813,0.3502489849925041,-0.41154398024082184,0.774494469165802,-0.10109120607376099,0.38048838824033737,0.2954910844564438,0.9998800158500671,-0.1086127758026123,0.3899199292063713,-0.14389842748641968,0.9997488856315613,-0.09728574752807617,0.5279692336916924,0.3645039051771164,0.7561596632003784,0.06304579973220825,0.5560803338885307,-0.1307675838470459,0.9940598011016846,-0.294806569814682,0.549426905810833,0.5700400024652481,0.963381290435791,-0.021494388580322266,0.6985461637377739,0.10131121426820755,0.9908639788627625,-0.3374098837375641,0.5090239569544792,0.5906056612730026,0.9648356437683105,-0.044396817684173584,0.7232237979769707,0.1226007416844368,0.9703283309936523,-0.3445054590702057,0.584547869861126,0.5594260543584824,0.9614757299423218,0.04770612716674805,0.7315015122294426,0.07759294041898102,0.9860008358955383,SQUAT
0.0,0.0,0.0,0.9997046589851379,-0.0016120076179504395,-0.012287959456443787,0.04342818260192871,0.999518632888794,0.0008984804153442383,-0.012259244918823242,0.04328739643096924,0.9993801116943359,0.026574373245239258,-0.053862154483795166,0.043245017528533936,0.9995539784431458,-0.012118101119995117,-0.014089703559875488,-0.014975488185882568,0.9995784759521484,-0.017563819885253906,-0.01511414349079132,-0.015051007270812988,0.9995427131652832,0.0013827681541442871,-0.061874061822891235,-0.015098780393600464,0.9995394945144653,-0.005974829196929932,-0.019027680158615112,0.2516329064965248,0.998559296131134,-0.04122591018676758,-0.024822309613227844,-0.0026539862155914307,0.9997236132621765,-0.0010061860084533691,0.023582816123962402,0.08285294473171234,0.9993517994880676,-0.01404714584350586,0.02322763204574585,0.009304136037826538,0.9996093511581421,-0.047510623931884766,0.040379345417022705,0.5236593186855316,0.9997783899307251,-0.07047760486602783,0.05627003312110901,-0.09510084986686707,0.9999598860740662,-0.03319811820983887,0.1609424352645874,0.6393566131591797,0.026277661323547363,-0.06741952896118164,0.22913837432861328,-0.14143624901771545,0.9185782670974731,0.011565566062927246,0.20746782422065735,0.5304494202136993,0.11821223795413971,-0.011203289031982422,0.2916702628135681,-0.04333016276359558,0.8557153940200806,0.028697550296783447,0.2253233790397644,0.5188521891832352,0.15230883657932281,-0.004281938076019287,0.31535059213638306,-0.08906275033950806,0.8335692286491394,0.03223186731338501,0.2119424045085907,0.4818916469812393,0.15499047935009003,0.007406890392303467,0.3021436929702759,-0.09636056423187256,0.8193203806877136,0.024084627628326416,0.2084898054599762,0.5078912675380707,0.1473473310470581,0.0018198490142822266,0.29301971197128296,-0.04089993238449097,0.7581236362457275,-0.0686955451965332,0.3240383267402649,0.5418826937675476,0.9998507499694824,-0.07399517297744751,0.3366076350212097,0.10885894298553467,0.9997546672821045,-0.07948237657546997,0.4507579803466797,0.616673469543457,0.7626966238021851,0.1086723804473877,0.4175061583518982,0.17340289056301117,0.9932675361633301,-0.2563862204551697,0.42165011167526245,0.8806262314319611,0.953909695148468,0.02041304111480713,0.5796101093292236,0.44369830191135406,0.9905039668083191,-0.3055642247200012,0.37116873264312744,0.90937939286232,0.9593467116355896,-0.003270387649536133,0.6142751574516296,0.470586359500885,0.9718896746635437,-0.27874186635017395,0.4423677325248718,0.906747430562973,0.9540988206863403,0.09956872463226318,0.6190012097358704,0.4510112404823303,0.9852188229560852,SQUAT
0.0,0.0,0.0,0.9997332692146301,-0.0006743073463439941,-0.01755666732788086,0.04742211103439331,0.9995648264884949,0.0010194182395935059,-0.017267227172851562,0.04731270670890808,0.9994390606880188,0.00863713026046753,-0.019987493753433228,0.04730483889579773,0.9995959997177124,-0.009788155555725098,-0.01900327205657959,-0.011829078197479248,0.9996201992034912,-0.01544719934463501,-0.019461601972579956,-0.0119037926197052,0.9995880126953125,-0.01677602529525757,-0.02310994267463684,-0.011962920427322388,0.9995852112770081,-0.007500052452087402,-0.014597594738006592,0.27178098261356354,0.9986987113952637,-0.044132888317108154,-0.01587262749671936,0.01612943410873413,0.9997507929801941,-0.003992795944213867,0.017862021923065186,0.08890002965927124,0.9994084239006042,-0.01608896255493164,0.01968318223953247,0.014782339334487915,0.9996455311775208,-0.04726231098175049,0.05549517273902893,0.5788495689630508,0.9997692704200745,-0.07243984937667847,0.07434037327766418,-0.06416454911231995,0.9999619722366333,-0.028851330280303955,0.15595585107803345,0.7268593311309814,0.029235687106847763,-0.07644975185394287,0.21815133094787598,-0.11954593658447266,0.9240607023239136,0.019930124282836914,0.1949758529663086,0.6669226288795471,0.13281652331352234,-0.022287726402282715,0.30992820858955383,-0.052962690591812134,0.8607268929481506,0.03655731678009033,0.2093508243560791,0.6723614931106567,0.16899006068706512,-0.006364643573760986,0.3385261595249176,-0.09613832831382751,0.8381709456443787,0.039241909980773926,0.20188060402870178,0.6766772568225861,0.17117956280708313,0.008582711219787598,0.3307590186595917,-0.11412006616592407,0.8253721594810486,0.03220558166503906,0.2001267373561859,0.6691553890705109,0.16148708760738373,-0.0016366839408874512,0.31989261507987976,-0.05231976509094238,0.7665312886238098,-0.06813228130340576,0.31795480847358704,0.6128053665161133,0.9998529553413391,-0.07146620750427246,0.3301282823085785,0.1801253706216812,0.9997744560241699,-0.12653741240501404,0.4526415765285492,0.6913100183010101,0.7838050127029419,0.11876809597015381,0.3908539116382599,0.25917141139507294,0.9936746954917908,-0.28909146785736084,0.3854571282863617,0.8477915227413177,0.9553431272506714,0.021213948726654053,0.5537861287593842,0.535902202129364,0.9903172850608826,-0.3018251061439514,0.3835162818431854,0.8629528880119324,0.9608249068260193,-0.004607737064361572,0.5884558260440826,0.5629826933145523,0.9732197523117065,-0.35021716356277466,0.40723422169685364,0.8616158068180084,0.9534715414047241,0.09179747104644775,0.5924099385738373,0.5894979685544968,0.9834450483322144,SQUAT
0.0,0.0,0.0,0.9997474551200867,-0.003052949905395508,-0.020169496536254883,0.033295825123786926,0.9995946884155273,-0.002681255340576172,-0.020412862300872803,0.03338180482387543,0.9994798898696899,-0.000808417797088623,-0.020812630653381348,0.03334343433380127,0.9996249079704285,-0.008706986904144287,-0.020485132932662964,-0.030504852533340454,0.9996520280838013,-0.01279139518737793,-0.020700722932815552,-0.030477195978164673,0.9996235370635986,-0.015805423259735107,-0.02090388536453247,-0.030751824378967285,0.9996215105056763,-0.01649075746536255,-0.01897379755973816,0.2219609171152115,0.9988126158714294,-0.040822505950927734,-0.017598599195480347,-0.06832721829414368,0.9997702836990356,-0.006035983562469482,0.01573142409324646,0.07383455336093903,0.9994248747825623,-0.013325870037078857,0.015701651573181152,-0.010902971029281616,0.9996528029441833,-0.06865924596786499,0.07066982984542847,0.49266476929187775,0.9997528195381165,-0.07314294576644897,0.07912299036979675,-0.13239869475364685,0.9999598860740662,-0.04856109619140625,0.19768095016479492,0.5728414058685303,0.03188329562544823,-0.07370710372924805,0.24262183904647827,-0.135077565908432,0.9235321879386902,0.014717161655426025,0.2722599506378174,0.4283671975135803,0.13374216854572296,-0.02902686595916748,0.33007246255874634,0.0011771917343139648,0.8481075167655945,0.03036975860595703,0.28930556774139404,0.42422088980674744,0.17018723487854004,-0.012139558792114258,0.3541775345802307,-0.03276720643043518,0.8265346884727478,0.03554433584213257,0.28837281465530396,0.38437335193157196,0.17185473442077637,-0.004355132579803467,0.34892523288726807,-0.0354103147983551,0.8158130049705505,0.028106987476348877,0.2842409610748291,0.4042535573244095,0.1614386886358261,-0.01505368947982788,0.33927297592163086,0.006691694259643555,0.7574990391731262,-0.0993736982345581,0.3194880485534668,0.4861944913864136,0.9998505711555481,-0.08057677745819092,0.32484114170074463,0.07022830843925476,0.9997881054878235,-0.1748182773590088,0.48330914974212646,0.4840599596500397,0.804450273513794,0.11441338062286377,0.3799302577972412,0.1045607328414917,0.9939929842948914,-0.29876431822776794,0.37948673963546753,0.537179172039032,0.9582050442695618,0.022071659564971924,0.5349011421203613,0.3213503062725067,0.9893235564231873,-0.2984219491481781,0.3636862635612488,0.5422776937484741,0.9630085825920105,-0.00876307487487793,0.5746937990188599,0.35170207917690277,0.9728685617446899,-0.3737539201974869,0.3976445198059082,0.5232465118169785,0.9539612531661987,0.09162300825119019,0.5699549317359924,0.3470935896039009,0.9790348410606384,SQUAT
0.0,0.0,0.0,0.9997723698616028,0.00022923946380615234,-0.020098716020584106,0.052612483501434326,0.9996348023414612,0.0026795268058776855,-0.020095258951187134,0.0524522066116333,0.9995312690734863,0.005392014980316162,-0.02031230926513672,0.052392274141311646,0.9996618032455444,-0.013250529766082764,-0.021671801805496216,0.002201586961746216,0.9996866583824158,-0.020840942859649658,-0.022227495908737183,0.0021216869354248047,0.9996610283851624,-0.029769837856292725,-0.02275487780570984,0.0021553337574005127,0.9996591806411743,-0.007905006408691406,-0.01525375247001648,0.28863196074962616,0.9989302158355713,-0.052126169204711914,-0.016067028045654297,0.054271817207336426,0.9997931122779846,-0.0001544356346130371,0.01668989658355713,0.0935695469379425,0.9994771480560303,-0.014142394065856934,0.01724916696548462,0.030615270137786865,0.9996846318244934,-0.06190580129623413,0.075173020362854,0.5848643183708191,0.9997439980506897,-0.06639355421066284,0.0812828540802002,-0.003581702709197998,0.999957799911499,-0.03698855638504028,0.18864810466766357,0.664197713136673,0.03138694912195206,-0.06464558839797974,0.2147214114665985,0.015445023775100708,0.9227778315544128,0.017858922481536865,0.2505250871181488,0.48299428820610046,0.1303473562002182,0.01135319471359253,0.25296905636787415,0.16408002376556396,0.8261641263961792,0.03177046775817871,0.27071043848991394,0.46621207892894745,0.16640745103359222,0.03816956281661987,0.25896456837654114,0.13469940423965454,0.8059464693069458,0.03564155101776123,0.26438406109809875,0.4290444180369377,0.16767266392707825,0.04154932498931885,0.2356955111026764,0.13300538063049316,0.7974950075149536,0.029410958290100098,0.25921180844306946,0.4576958864927292,0.15759888291358948,0.028402388095855713,0.23508808016777039,0.17152097821235657,0.7421379685401917,-0.08782345056533813,0.3237605392932892,0.5412990301847458,0.9998605847358704,-0.07391995191574097,0.32572582364082336,0.1299724131822586,0.9998068809509277,-0.15794622898101807,0.48528406023979187,0.5156746953725815,0.822365939617157,0.12111133337020874,0.38349732756614685,0.12377355992794037,0.9944531917572021,-0.2911056578159332,0.3977492153644562,0.6126181185245514,0.9606945514678955,0.031508803367614746,0.54064080119133,0.29667605832219124,0.9899274706840515,-0.2948026955127716,0.3778686225414276,0.619851142168045,0.9651913046836853,0.006626009941101074,0.5761001408100128,0.31136992387473583,0.9746080040931702,-0.3544168770313263,0.39807572960853577,0.6066723167896271,0.9540140628814697,0.10422462224960327,0.5795562565326691,0.327953458763659,0.9794195294380188,SQUAT
0.0,0.0,0.0,0.9997948408126831,0.00028067827224731445,-0.02160876989364624,0.05577462911605835,0.9996707439422607,0.0031725168228149414,-0.02120843529701233,0.05564573407173157,0.9995774030685425,0.006199300289154053,-0.020968317985534668,0.05560705065727234,0.9996947646141052,-0.014846265316009521,-0.024054765701293945,0.009338557720184326,0.9997177124023438,-0.02259528636932373,-0.024788498878479004,0.009276807308197021,0.9996947050094604,-0.03129667043685913,-0.025387495756149292,0.009358823299407959,0.999692976474762,-0.008438408374786377,-0.016300857067108154,0.3076110854744911,0.9990354180335999,-0.05371755361557007,-0.0180547833442688,0.10784143209457397,0.9998136162757874,0.00029969215393066406,0.016452759504318237,0.09692147374153137,0.9995266795158386,-0.014896988868713379,0.01586213707923889,0.03918403387069702,0.9997146725654602,-0.05585944652557373,0.07896193861961365,0.6287234574556351,0.9997453093528748,-0.06836283206939697,0.08405029773712158,0.038310080766677856,0.99996018409729,-0.03642195463180542,0.20815417170524597,0.6843948662281036,0.031107071787118912,-0.07414013147354126,0.22312378883361816,0.02387213706970215,0.9247241020202637,0.013248264789581299,0.3006003499031067,0.5077258944511414,0.12622183561325073,0.006147980690002441,0.3003591299057007,0.10088306665420532,0.8102198839187622,0.028034567832946777,0.33032214641571045,0.49346667528152466,0.1608343869447708,0.02972620725631714,0.3243897557258606,0.03188043832778931,0.7888146042823792,0.032121241092681885,0.33057308197021484,0.4463632460683584,0.16161498427391052,0.02554476261138916,0.3149929642677307,0.02599194645881653,0.7814562916755676,0.023231923580169678,0.3223465085029602,0.47910090535879135,0.15260477364063263,0.021468520164489746,0.3062537908554077,0.0986906886100769,0.7292330861091614,-0.08251887559890747,0.31872689723968506,0.6379335671663284,0.999871015548706,-0.0744890570640564,0.324687659740448,0.22091762721538544,0.9998249411582947,-0.15177571773529053,0.4616681933403015,0.6708504259586334,0.8335602879524231,0.11344438791275024,0.3829869031906128,0.20320293307304382,0.9949222803115845,-0.29858362674713135,0.3847678303718567,0.8086581528186798,0.9577115178108215,0.031810641288757324,0.5430537462234497,0.37496117874979973,0.9906551837921143,-0.30348074436187744,0.3329446315765381,0.8149984776973724,0.9638086557388306,0.008632659912109375,0.5790596604347229,0.38937249034643173,0.9764003753662109,-0.3550504446029663,0.3981132507324219,0.8257693648338318,0.9480290412902832,0.09671050310134888,0.5803254246711731,0.39139318093657494,0.9806323647499084,SQUAT
0.0,0.0,0.0,0.9998148083686829,0.0013100504875183105,-0.020327657461166382,0.04962128400802612,0.9997028112411499,0.0049471259117126465,-0.019771546125411987,0.04950058460235596,0.999618649482727,0.008369088172912598,-0.019331634044647217,0.049466609954833984,0.999724268913269,-0.015819668769836426,-0.022680193185806274,-0.002685636281967163,0.9997454881668091,-0.023604750633239746,-0.023107320070266724,-0.002777785062789917,0.9997248649597168,-0.031510114669799805,-0.023324579000473022,-0.002792835235595703,0.9997232556343079,-0.00582808256149292,-0.01669985055923462,0.27169219404459,0.9991301894187927,-0.04779398441314697,-0.017742246389389038,0.043625980615615845,0.9998319745063782,0.0023519396781921387,0.016729503870010376,0.08496153354644775,0.9995716214179993,-0.01465606689453125,0.016992270946502686,0.01873946189880371,0.9997418522834778,-0.04540294408798218,0.07882046699523926,0.5418905019760132,0.9997535347938538,-0.06970453262329102,0.08289089798927307,-0.03320583701133728,0.9999608397483826,-0.01948624849319458,0.21038773655891418,0.5850639939308167,0.03679796680808067,-0.08066260814666748,0.2336553931236267,-0.03587150573730469,0.923041045665741,0.014851570129394531,0.30570483207702637,0.39813088439404964,0.13180086016654968,-0.0517391562461853,0.2966984510421753,0.05020606517791748,0.7901986837387085,0.028225362300872803,0.3375028371810913,0.3776527578011155,0.16522331535816193,-0.036785006523132324,0.3176116943359375,-0.013012737035751343,0.7684711813926697,0.03180563449859619,0.33381253480911255,0.3333127573132515,0.1661723554134369,-0.029305696487426758,0.30829310417175293,-0.020239204168319702,0.7620716094970703,0.024438977241516113,0.3239249587059021,0.371243504807353,0.1578885167837143,-0.032971739768981934,0.29967576265335083,0.05343398451805115,0.7138736248016357,-0.0675278902053833,0.3211061954498291,0.5897989720106125,0.9998784065246582,-0.07290345430374146,0.3298819065093994,0.18848101794719696,0.9998403191566467,-0.12463808059692383,0.45069044828414917,0.7097341418266296,0.8412078022956848,0.11214357614517212,0.386558473110199,0.17520754039287567,0.9953194260597229,-0.280366450548172,0.39310765266418457,0.7941626310348511,0.9565007090568542,0.030671358108520508,0.5461908578872681,0.3377109169960022,0.9912811517715454,-0.296382874250412,0.337066650390625,0.7974565625190735,0.9638675451278687,0.009107887744903564,0.5811975002288818,0.3533414267003536,0.9780961871147156,-0.3278336226940155,0.4043498635292053,0.8061745464801788,0.9441922903060913,0.0974012017250061,0.5828462839126587,0.35691118612885475,0.9815113544464111,SQUAT
